testcases,benchmarks,sim_IPC,clock cycle (ps),execution time (us)
dynamic4cachedl2dl21024161lcacheil1il1204882lbpredbimod,milc,0.0247,160,16194.3319838
dynamic4cachedl2dl21024161lcacheil1il1204882lbpredbimod,equake,0.3786,160,1056.52403592
dynamic2cachedl2dl21024161lcacheil1il1409682lbpredbimod,bzip2,0.0515,125,6067.96116505
dynamic2cachedl2dl21024161lcacheil1il1409682lbpredbimod,hmmer,0.5494,125,568.802329814
dynamic2cachedl2dl21024161lcacheil1il1409682lbpredbimod,mcf,0.0404,125,7735.14851485
dynamic2cachedl2dl21024161lcacheil1il1409682lbpredbimod,sjeng,0.0745,125,4194.63087248
dynamic2cachedl2dl21024161lcacheil1il1409682lbpredbimod,milc,0.0248,125,12600.8064516
dynamic2cachedl2dl21024161lcacheil1il1409682lbpredbimod,equake,0.4464,125,700.044802867
dynamic2cachedl2dl24096161lcacheil1il1102482lbpredbimod,bzip2,0.1740,125,1795.97701149
dynamic2cachedl2dl24096161lcacheil1il1102482lbpredbimod,hmmer,0.6670,125,468.515742129
dynamic2cachedl2dl24096161lcacheil1il1102482lbpredbimod,mcf,0.5768,125,541.782246879
dynamic2cachedl2dl24096161lcacheil1il1102482lbpredbimod,sjeng,0.3072,125,1017.25260417
dynamic2cachedl2dl24096161lcacheil1il1102482lbpredbimod,milc,0.5940,125,526.094276094
dynamic2cachedl2dl24096161lcacheil1il1102482lbpredbimod,equake,0.4770,125,655.136268344
dynamic8cachedl2dl265536161lcacheil1il125684lbpredbimod,bzip2,0.2932,195,1662.68758527
dynamic8cachedl2dl265536161lcacheil1il125684lbpredbimod,hmmer,0.6713,195,726.202889915
dynamic8cachedl2dl265536161lcacheil1il125684lbpredbimod,mcf,0.4873,195,1000.41042479
dynamic8cachedl2dl265536161lcacheil1il125684lbpredbimod,sjeng,0.4008,195,1216.31736527
dynamic8cachedl2dl265536161lcacheil1il125684lbpredbimod,milc,0.5852,195,833.048530417
dynamic8cachedl2dl265536161lcacheil1il125684lbpredbimod,equake,0.2961,195,1646.40324215
dynamic4cachedl2dl265536161lcacheil1il1409682lbpredbimod,bzip2,0.2882,160,1387.92505205
dynamic4cachedl2dl265536161lcacheil1il1409682lbpredbimod,hmmer,0.5629,160,710.605791437
dynamic4cachedl2dl265536161lcacheil1il1409682lbpredbimod,mcf,0.5363,160,745.851202685
dynamic4cachedl2dl265536161lcacheil1il1409682lbpredbimod,sjeng,0.3616,160,1106.19469027
dynamic4cachedl2dl265536161lcacheil1il1409682lbpredbimod,milc,0.5855,160,683.17677199
dynamic4cachedl2dl265536161lcacheil1il1409682lbpredbimod,equake,0.4626,160,864.677907479
dynamic8cachedl2dl216384161lcacheil1il151282lbpredbimod,bzip2,0.2504,195,1946.88498403
dynamic8cachedl2dl216384161lcacheil1il151282lbpredbimod,hmmer,0.7298,195,667.991230474
dynamic8cachedl2dl216384161lcacheil1il151282lbpredbimod,mcf,0.4516,195,1079.49512843
dynamic8cachedl2dl216384161lcacheil1il151282lbpredbimod,sjeng,0.3710,195,1314.01617251
dynamic8cachedl2dl216384161lcacheil1il151282lbpredbimod,milc,0.5865,195,831.202046036
dynamic8cachedl2dl216384161lcacheil1il151282lbpredbimod,equake,0.3327,195,1465.28403968
dynamic2cachedl2dl24096161lcacheil1il1409681lbpredbimod,bzip2,0.1188,125,2630.47138047
dynamic2cachedl2dl24096161lcacheil1il1409681lbpredbimod,hmmer,0.6464,125,483.446782178
dynamic2cachedl2dl24096161lcacheil1il1409681lbpredbimod,mcf,0.5047,125,619.179710719
dynamic2cachedl2dl24096161lcacheil1il1409681lbpredbimod,sjeng,0.1875,125,1666.66666667
dynamic2cachedl2dl24096161lcacheil1il1409681lbpredbimod,milc,0.5613,125,556.743274541
dynamic2cachedl2dl24096161lcacheil1il1409681lbpredbimod,equake,0.4013,125,778.719162721
dynamic4cachedl2dl2256161lcacheil1il1204881lbpredbimod,bzip2,0.0492,160,8130.08130081
dynamic4cachedl2dl2256161lcacheil1il1204881lbpredbimod,hmmer,0.1026,160,3898.63547758
dynamic4cachedl2dl2256161lcacheil1il1204881lbpredbimod,mcf,0.0318,160,12578.6163522
dynamic4cachedl2dl2256161lcacheil1il1204881lbpredbimod,sjeng,0.0694,160,5763.68876081
dynamic4cachedl2dl2256161lcacheil1il1204881lbpredbimod,milc,0.0245,160,16326.5306122
dynamic4cachedl2dl2256161lcacheil1il1204881lbpredbimod,equake,0.1126,160,3552.39786856
dynamic2cachedl2dl24096161lcacheil1il151284lbpredbimod,bzip2,0.1708,125,1829.62529274
dynamic2cachedl2dl24096161lcacheil1il151284lbpredbimod,hmmer,0.6119,125,510.704363458
dynamic2cachedl2dl24096161lcacheil1il151284lbpredbimod,mcf,0.5644,125,553.685329554
dynamic2cachedl2dl24096161lcacheil1il151284lbpredbimod,sjeng,0.2953,125,1058.24585168
dynamic2cachedl2dl24096161lcacheil1il151284lbpredbimod,milc,0.5893,125,530.290174784
dynamic2cachedl2dl24096161lcacheil1il151284lbpredbimod,equake,0.4973,125,628.393323949
dynamic8cachedl2dl2256161lcacheil1il1204884lbpredbimod,bzip2,0.0515,195,9466.01941748
dynamic8cachedl2dl2256161lcacheil1il1204884lbpredbimod,hmmer,0.4907,195,993.478703892
dynamic8cachedl2dl2256161lcacheil1il1204884lbpredbimod,mcf,0.0403,195,12096.7741935
dynamic8cachedl2dl2256161lcacheil1il1204884lbpredbimod,sjeng,0.0660,195,7386.36363636
dynamic8cachedl2dl2256161lcacheil1il1204884lbpredbimod,milc,0.0248,195,19657.2580645
dynamic8cachedl2dl2256161lcacheil1il1204884lbpredbimod,equake,0.4178,195,1166.82623265
dynamic4cachedl2dl22048161lcacheil1il1204881lbpredbimod,bzip2,0.1442,160,2773.92510402
dynamic4cachedl2dl22048161lcacheil1il1204881lbpredbimod,hmmer,0.6766,160,591.191250369
dynamic4cachedl2dl22048161lcacheil1il1204881lbpredbimod,mcf,0.2691,160,1486.43626904
dynamic4cachedl2dl22048161lcacheil1il1204881lbpredbimod,sjeng,0.2393,160,1671.54199749
dynamic4cachedl2dl22048161lcacheil1il1204881lbpredbimod,milc,0.4749,160,842.282585808
dynamic4cachedl2dl22048161lcacheil1il1204881lbpredbimod,equake,0.2446,160,1635.32297629
dynamic4cachedl2dl21024161lcacheil1il1102482lbpredbimod,bzip2,0.1304,160,3067.48466258
dynamic4cachedl2dl21024161lcacheil1il1102482lbpredbimod,hmmer,0.6037,160,662.580752029
dynamic4cachedl2dl21024161lcacheil1il1102482lbpredbimod,mcf,0.0593,160,6745.36256324
dynamic4cachedl2dl21024161lcacheil1il1102482lbpredbimod,sjeng,0.1430,160,2797.2027972
dynamic4cachedl2dl21024161lcacheil1il1102482lbpredbimod,milc,0.0373,160,10723.8605898
dynamic4cachedl2dl21024161lcacheil1il1102482lbpredbimod,equake,0.1891,160,2115.28291909
dynamic4cachedl2dl2256161lcacheil1il1102481lbpredbimod,bzip2,0.0491,160,8146.6395112
dynamic4cachedl2dl2256161lcacheil1il1102481lbpredbimod,hmmer,0.0995,160,4020.10050251
dynamic4cachedl2dl2256161lcacheil1il1102481lbpredbimod,mcf,0.0288,160,13888.8888889
dynamic4cachedl2dl2256161lcacheil1il1102481lbpredbimod,sjeng,0.0744,160,5376.34408602
dynamic4cachedl2dl2256161lcacheil1il1102481lbpredbimod,milc,0.0245,160,16326.5306122
dynamic4cachedl2dl2256161lcacheil1il1102481lbpredbimod,equake,0.0503,160,7952.28628231
dynamic8cachedl2dl28192161lcacheil1il1409682lbpredbimod,bzip2,0.1638,195,2976.19047619
dynamic8cachedl2dl28192161lcacheil1il1409682lbpredbimod,hmmer,0.5638,195,864.6683221
dynamic8cachedl2dl28192161lcacheil1il1409682lbpredbimod,mcf,0.5287,195,922.073009268
dynamic8cachedl2dl28192161lcacheil1il1409682lbpredbimod,sjeng,0.2774,195,1757.39005047
dynamic8cachedl2dl28192161lcacheil1il1409682lbpredbimod,milc,0.5762,195,846.060395696
dynamic8cachedl2dl28192161lcacheil1il1409682lbpredbimod,equake,0.4628,195,1053.37078652
dynamic2cachedl2dl2512161lcacheil1il1204881lbpredbimod,bzip2,0.0492,125,6351.62601626
dynamic2cachedl2dl2512161lcacheil1il1204881lbpredbimod,hmmer,0.1047,125,2984.7182426
dynamic2cachedl2dl2512161lcacheil1il1204881lbpredbimod,mcf,0.0319,125,9796.23824451
dynamic2cachedl2dl2512161lcacheil1il1204881lbpredbimod,sjeng,0.0774,125,4037.46770026
dynamic2cachedl2dl2512161lcacheil1il1204881lbpredbimod,milc,0.0246,125,12703.2520325
dynamic2cachedl2dl2512161lcacheil1il1204881lbpredbimod,equake,0.1127,125,2772.84826974
dynamic2cachedl2dl22048161lcacheil1il1102482lbpredbimod,bzip2,0.1735,125,1801.15273775
dynamic2cachedl2dl22048161lcacheil1il1102482lbpredbimod,hmmer,0.6517,125,479.515114316
dynamic2cachedl2dl22048161lcacheil1il1102482lbpredbimod,mcf,0.5537,125,564.385046054
dynamic2cachedl2dl22048161lcacheil1il1102482lbpredbimod,sjeng,0.3044,125,1026.60972405
dynamic2cachedl2dl22048161lcacheil1il1102482lbpredbimod,milc,0.5889,125,530.650365087
dynamic2cachedl2dl22048161lcacheil1il1102482lbpredbimod,equake,0.3191,125,979.31682858
dynamic4cachedl2dl2256161lcacheil1il125684lbpredbimod,bzip2,0.0515,160,7766.99029126
dynamic4cachedl2dl2256161lcacheil1il125684lbpredbimod,hmmer,0.5733,160,697.714983429
dynamic4cachedl2dl2256161lcacheil1il125684lbpredbimod,mcf,0.0361,160,11080.33241
dynamic4cachedl2dl2256161lcacheil1il125684lbpredbimod,sjeng,0.0676,160,5917.15976331
dynamic4cachedl2dl2256161lcacheil1il125684lbpredbimod,milc,0.0249,160,16064.2570281
dynamic4cachedl2dl2256161lcacheil1il125684lbpredbimod,equake,0.0697,160,5738.88091822
dynamic8cachedl2dl28192161lcacheil1il1204884lbpredbimod,bzip2,0.1638,195,2976.19047619
dynamic8cachedl2dl28192161lcacheil1il1204884lbpredbimod,hmmer,0.5206,195,936.419515943
dynamic8cachedl2dl28192161lcacheil1il1204884lbpredbimod,mcf,0.5180,195,941.11969112
dynamic8cachedl2dl28192161lcacheil1il1204884lbpredbimod,sjeng,0.2685,195,1815.6424581
dynamic8cachedl2dl28192161lcacheil1il1204884lbpredbimod,milc,0.5735,195,850.043591979
dynamic8cachedl2dl28192161lcacheil1il1204884lbpredbimod,equake,0.4317,195,1129.25642808
dynamic4cachedl2dl232768161lcacheil1il1819281lbpredbimod,bzip2,0.1857,160,2154.01184707
dynamic4cachedl2dl232768161lcacheil1il1819281lbpredbimod,hmmer,0.6129,160,652.635013868
dynamic4cachedl2dl232768161lcacheil1il1819281lbpredbimod,mcf,0.5551,160,720.590884525
dynamic4cachedl2dl232768161lcacheil1il1819281lbpredbimod,sjeng,0.3822,160,1046.57247514
dynamic4cachedl2dl232768161lcacheil1il1819281lbpredbimod,milc,0.5738,160,697.107005925
dynamic4cachedl2dl232768161lcacheil1il1819281lbpredbimod,equake,0.4843,160,825.93433822
