testcases,benchmarks,sim_IPC,clock cycle (ps),execution time (us)
static4cachedl2dl216384161lcacheil1il125684lbpred2lev,hmmer,0.6186,145,586.000646621
static4cachedl2dl216384161lcacheil1il125684lbpred2lev,mcf,0.4575,145,792.349726776
static4cachedl2dl216384161lcacheil1il125684lbpred2lev,sjeng,0.3535,145,1025.45968883
static4cachedl2dl216384161lcacheil1il125684lbpred2lev,milc,0.4971,145,729.229531281
static4cachedl2dl216384161lcacheil1il125684lbpred2lev,equake,0.3238,145,1119.51822112
static4cachedl2dl2256161lcacheil1il1819281lbpred2lev,bzip2,0.0491,145,7382.89205703
static4cachedl2dl2256161lcacheil1il1819281lbpred2lev,hmmer,0.1139,145,3182.61633011
static4cachedl2dl2256161lcacheil1il1819281lbpred2lev,mcf,0.0404,145,8972.77227723
static4cachedl2dl2256161lcacheil1il1819281lbpred2lev,sjeng,0.0673,145,5386.32986627
static4cachedl2dl2256161lcacheil1il1819281lbpred2lev,milc,0.0248,145,14616.9354839
static4cachedl2dl2256161lcacheil1il1819281lbpred2lev,equake,0.3582,145,1012.00446678
static1cachedl2dl22048161lcacheil1il125684lbpred2lev,bzip2,0.1672,100,1495.215311
static1cachedl2dl22048161lcacheil1il125684lbpred2lev,hmmer,0.6072,100,411.725955204
static1cachedl2dl22048161lcacheil1il125684lbpred2lev,mcf,0.3945,100,633.71356147
static1cachedl2dl22048161lcacheil1il125684lbpred2lev,sjeng,0.2372,100,1053.96290051
static1cachedl2dl22048161lcacheil1il125684lbpred2lev,milc,0.4951,100,504.948495253
static1cachedl2dl22048161lcacheil1il125684lbpred2lev,equake,0.2301,100,1086.48413733
static1cachedl2dl21024161lcacheil1il151284lbpred2lev,bzip2,0.1266,100,1974.7235387
static1cachedl2dl21024161lcacheil1il151284lbpred2lev,hmmer,0.5329,100,469.131169075
static1cachedl2dl21024161lcacheil1il151284lbpred2lev,mcf,0.0600,100,4166.66666667
static1cachedl2dl21024161lcacheil1il151284lbpred2lev,sjeng,0.1419,100,1761.80408739
static1cachedl2dl21024161lcacheil1il151284lbpred2lev,milc,0.0373,100,6702.41286863
static1cachedl2dl21024161lcacheil1il151284lbpred2lev,equake,0.3455,100,723.589001447
static4cachedl2dl21024161lcacheil1il1409682lbpred2lev,bzip2,0.0515,145,7038.83495146
static4cachedl2dl21024161lcacheil1il1409682lbpred2lev,hmmer,0.5128,145,706.903276131
static4cachedl2dl21024161lcacheil1il1409682lbpred2lev,mcf,0.0403,145,8995.03722084
static4cachedl2dl21024161lcacheil1il1409682lbpred2lev,sjeng,0.0747,145,4852.74431058
static4cachedl2dl21024161lcacheil1il1409682lbpred2lev,milc,0.0248,145,14616.9354839
static4cachedl2dl21024161lcacheil1il1409682lbpred2lev,equake,0.4155,145,872.442839952
static4cachedl2dl2512161lcacheil1il151284lbpred2lev,bzip2,0.0515,145,7038.83495146
static4cachedl2dl2512161lcacheil1il151284lbpred2lev,hmmer,0.5057,145,716.828158988
static4cachedl2dl2512161lcacheil1il151284lbpred2lev,mcf,0.0407,145,8906.63390663
static4cachedl2dl2512161lcacheil1il151284lbpred2lev,sjeng,0.0761,145,4763.46911958
