testcases,benchmarks,sim_IPC,clock cycle (ps),execution time (us)
static1cachedl2dl24096161lcacheil1il1204882lbpredbimod,hmmer,0.5622,100,444.681607969
static1cachedl2dl24096161lcacheil1il1204882lbpredbimod,mcf,0.4886,100,511.665984445
static1cachedl2dl24096161lcacheil1il1204882lbpredbimod,sjeng,0.2787,100,897.021887334
static1cachedl2dl24096161lcacheil1il1204882lbpredbimod,milc,0.5001,100,499.900019996
static1cachedl2dl24096161lcacheil1il1204882lbpredbimod,equake,0.4605,100,542.888165038
static1cachedl2dl22048161lcacheil1il151282lbpredbimod,bzip2,0.1685,100,1483.67952522
static1cachedl2dl22048161lcacheil1il151282lbpredbimod,hmmer,0.6526,100,383.083052406
static1cachedl2dl22048161lcacheil1il151282lbpredbimod,mcf,0.2648,100,944.108761329
static1cachedl2dl22048161lcacheil1il151282lbpredbimod,sjeng,0.2397,100,1042.97037964
static1cachedl2dl22048161lcacheil1il151282lbpredbimod,milc,0.4970,100,503.018108652
static1cachedl2dl22048161lcacheil1il151282lbpredbimod,equake,0.2250,100,1111.11111111
static4cachedl2dl22048161lcacheil1il1102481lbpredbimod,bzip2,0.1685,145,2151.33531157
static4cachedl2dl22048161lcacheil1il1102481lbpredbimod,hmmer,0.6336,145,572.127525253
static4cachedl2dl22048161lcacheil1il1102481lbpredbimod,mcf,0.2485,145,1458.75251509
static4cachedl2dl22048161lcacheil1il1102481lbpredbimod,sjeng,0.2420,145,1497.9338843
static4cachedl2dl22048161lcacheil1il1102481lbpredbimod,milc,0.4552,145,796.353251318
static4cachedl2dl22048161lcacheil1il1102481lbpredbimod,equake,0.1991,145,1820.69311904
static1cachedl2dl28192161lcacheil1il1409682lbpredbimod,bzip2,0.1589,100,1573.31655129
static1cachedl2dl28192161lcacheil1il1409682lbpredbimod,hmmer,0.5245,100,476.64442326
static1cachedl2dl28192161lcacheil1il1409682lbpredbimod,mcf,0.4716,100,530.110262935
static1cachedl2dl28192161lcacheil1il1409682lbpredbimod,sjeng,0.2724,100,917.767988253
static1cachedl2dl28192161lcacheil1il1409682lbpredbimod,milc,0.4931,100,506.996552423
static1cachedl2dl28192161lcacheil1il1409682lbpredbimod,equake,0.4280,100,584.112149533
static1cachedl2dl21024161lcacheil1il1102484lbpredbimod,bzip2,0.0518,100,4826.25482625
static1cachedl2dl21024161lcacheil1il1102484lbpredbimod,hmmer,0.5017,100,498.305760415
static1cachedl2dl21024161lcacheil1il1102484lbpredbimod,mcf,0.0405,100,6172.83950617
static1cachedl2dl21024161lcacheil1il1102484lbpredbimod,sjeng,0.0772,100,3238.34196891
static1cachedl2dl21024161lcacheil1il1102484lbpredbimod,milc,0.0252,100,9920.63492063
static1cachedl2dl21024161lcacheil1il1102484lbpredbimod,equake,0.4032,100,620.03968254
static2cachedl2dl216384161lcacheil1il151282lbpredbimod,bzip2,0.2461,115,1168.22429907
static2cachedl2dl216384161lcacheil1il151282lbpredbimod,hmmer,0.6664,115,431.422569028
static2cachedl2dl216384161lcacheil1il151282lbpredbimod,mcf,0.4129,115,696.294502301
static2cachedl2dl216384161lcacheil1il151282lbpredbimod,sjeng,0.3601,115,798.389336295
static2cachedl2dl216384161lcacheil1il151282lbpredbimod,milc,0.5024,115,572.253184713
static2cachedl2dl216384161lcacheil1il151282lbpredbimod,equake,0.3224,115,891.749379653
static4cachedl2dl216384161lcacheil1il151282lbpredbimod,bzip2,0.2461,145,1472.97846404
static4cachedl2dl216384161lcacheil1il151282lbpredbimod,hmmer,0.6664,145,543.967587035
static4cachedl2dl216384161lcacheil1il151282lbpredbimod,mcf,0.4129,145,877.936546379
static4cachedl2dl216384161lcacheil1il151282lbpredbimod,sjeng,0.3601,145,1006.66481533
static4cachedl2dl216384161lcacheil1il151282lbpredbimod,milc,0.5024,145,721.536624204
static4cachedl2dl216384161lcacheil1il151282lbpredbimod,equake,0.3224,145,1124.37965261
static2cachedl2dl265536161lcacheil1il1102482lbpredbimod,bzip2,0.2909,115,988.312134754
static2cachedl2dl265536161lcacheil1il1102482lbpredbimod,hmmer,0.6173,115,465.737890815
static2cachedl2dl265536161lcacheil1il1102482lbpredbimod,mcf,0.5236,115,549.083269672
static2cachedl2dl265536161lcacheil1il1102482lbpredbimod,sjeng,0.3910,115,735.294117647
static2cachedl2dl265536161lcacheil1il1102482lbpredbimod,milc,0.5108,115,562.842599843
static2cachedl2dl265536161lcacheil1il1102482lbpredbimod,equake,0.3990,115,720.551378446
static1cachedl2dl28192161lcacheil1il125684lbpredbimod,bzip2,0.1673,100,1494.321578
static1cachedl2dl28192161lcacheil1il125684lbpredbimod,hmmer,0.6178,100,404.661702816
static1cachedl2dl28192161lcacheil1il125684lbpredbimod,mcf,0.4722,100,529.436679373
static1cachedl2dl28192161lcacheil1il125684lbpredbimod,sjeng,0.2998,100,833.889259506
static1cachedl2dl28192161lcacheil1il125684lbpredbimod,milc,0.4973,100,502.714659159
static1cachedl2dl28192161lcacheil1il125684lbpredbimod,equake,0.3465,100,721.500721501
static4cachedl2dl22048161lcacheil1il1102484lbpredbimod,bzip2,0.1250,145,2900.0
static4cachedl2dl22048161lcacheil1il1102484lbpredbimod,hmmer,0.5164,145,701.975213013
static4cachedl2dl22048161lcacheil1il1102484lbpredbimod,mcf,0.0601,145,6031.61397671
static4cachedl2dl22048161lcacheil1il1102484lbpredbimod,sjeng,0.1417,145,2558.22159492
static4cachedl2dl22048161lcacheil1il1102484lbpredbimod,milc,0.0375,145,9666.66666667
static4cachedl2dl22048161lcacheil1il1102484lbpredbimod,equake,0.4142,145,875.181071946
static2cachedl2dl216384161lcacheil1il1204882lbpredbimod,bzip2,0.2386,115,1204.94551551
static2cachedl2dl216384161lcacheil1il1204882lbpredbimod,hmmer,0.5671,115,506.965261859
static2cachedl2dl216384161lcacheil1il1204882lbpredbimod,mcf,0.5008,115,574.081469649
