testcases,benchmarks,sim_IPC,clock cycle (ps),execution time (us)
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult2resfpalu1,mcf,2.4055,195,202.660569528
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult2resfpalu1,sjeng,2.1927,195,222.328635928
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult2resfpalu1,milc,1.5755,195,309.425579181
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult2resfpalu1,equake,1.9578,195,249.003984064
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult3resfpalu1,bzip2,1.1469,195,425.058854303
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult3resfpalu1,hmmer,1.2253,195,397.861748143
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult3resfpalu1,mcf,2.4055,195,202.660569528
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult3resfpalu1,sjeng,2.1927,195,222.328635928
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult3resfpalu1,milc,1.5755,195,309.425579181
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult3resfpalu1,equake,1.9578,195,249.003984064
dynamic4resimult1cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult3resfpalu1,bzip2,1.0960,160,364.96350365
dynamic4resimult1cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult3resfpalu1,hmmer,1.2152,160,329.163923634
dynamic4resimult1cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult3resfpalu1,mcf,1.9267,160,207.608864899
dynamic4resimult1cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult3resfpalu1,sjeng,1.9549,160,204.614046754
dynamic4resimult1cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult3resfpalu1,milc,1.3591,160,294.312412626
dynamic4resimult1cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult3resfpalu1,equake,1.6761,160,238.649245272
